quantity_tons,status,item_type,thickness,width,material_ref,product_ref,selling_price
9.557095039,1,0,3.0,1500.0,2003,640665,645.94
6.254306536,1,0,3.0,1500.0,2016,640665,531.32
21.03915816,1,0,2.5,1500.0,1884,1670798778,573.94
7.913847572,1,0,1.5,1125.0,2001,640665,618.32
6.715436686,1,0,2.5,1500.0,2002,640665,594.32
2.91601941,1,0,3.0,1500.0,2003,640665,656.32
25.46513677,1,0,2.5,1500.0,1884,1670798778,571.32
103.5061689,0,1,3.8,1250.0,82,640665,571.0
579.162067,1,0,1.5,1500.0,1872,628377,591.04
6.533802325,1,0,1.12,1240.0,1875,628377,682.04
27.70966452,1,0,0.5,1250.0,1896,164141591,661.04
9.522594953,1,0,1.0,1250.0,1897,164141591,644.04
25.21670619,0,1,0.5,1230.0,4310,611993,994.1
65.08043138,1,1,4.0,1800.0,4782,1670798778,691.0
478.4554514,0,1,0.35,1200.0,230,628377,777.0
478.0438894,0,1,0.4,1200.0,230,628377,726.0
481.7207186,0,1,0.45,1200.0,230,628377,725.0
477.2783952,0,1,0.5,1200.0,230,628377,704.0
15.34932709,1,1,2.03,1200.0,1940,640665,559.0
22.79542044,1,1,4.04,1250.0,1943,640665,586.0
29.7816329,1,0,1.13,1325.0,748,628377,608.0
120.9927528,0,1,1.2,1300.0,601,1668701718,776.0
23.84102792,1,0,1.5,1500.0,1872,628377,572.04
451.0692487,0,1,1.5,1300.0,601,1668701718,746.0
52.77534051,0,1,1.0,1250.0,2469,1332077137,692.0
2.898850804,1,0,1.12,1240.0,1875,628377,663.04
51.95936555,1,1,0.75,1185.0,3222,611993,865.0
3.149528459,1,0,0.5,1250.0,1896,164141591,642.04
35.98488565,1,1,0.5,1065.0,3222,611993,1053.0
80.67600912,1,0,1.0,1250.0,1897,164141591,628.04
30.30160577,1,1,0.5,1100.0,3222,611993,1026.0
9.61476931,1,0,0.8,1373.0,1898,164141591,750.04
28.04863587,1,1,0.5,1185.0,3222,611993,1041.0
8.942384689,1,0,1.15,1283.0,1892,164141591,737.04
30.93947864,1,1,0.5,1185.0,3222,611993,1027.0
841.2199949,1,0,1.5,1500.0,2022,640665,536.04
31.76958615,1,1,0.5,1185.0,3221,611993,1033.0
1758.868051,1,0,3.0,1500.0,2016,640665,513.04
59.48943019,1,1,0.75,1185.0,3222,611993,1025.0
0.8562721266,1,0,1.5,1125.0,2001,640665,596.04
24.70118453,1,1,0.75,1185.0,3222,611993,1061.0
55.7313388,1,0,2.5,1500.0,2002,640665,571.04
30.94273467,1,1,0.75,1185.0,3222,611993,1055.0
2.08236524,1,0,3.0,1500.0,2003,640665,636.04
4.801436277,1,0,1.5,1250.0,1996,640665,536.04
20.92113475,1,0,2.5,1500.0,1884,1670798778,552.04
25.78625619,1,0,1.5,1500.0,1872,628377,602.04
25.01483045,0,1,1.5,1250.0,3509,164141591,748.0
6.570404593,1,0,1.12,1240.0,1875,628377,684.04
106.4333259,1,0,0.5,1250.0,1896,164141591,657.04
1328.63031,1,0,1.0,1250.0,1897,164141591,649.04
3.208159044,1,0,0.8,1373.0,1898,164141591,771.04
6.750999929,1,0,2.0,1500.0,472,164141591,644.0
2.951792247,1,0,1.15,1283.0,1892,164141591,755.04
200.0597723,0,1,1.5,1250.0,2490,628377,692.0
8.140137594,1,0,4.0,1500.0,473,164141591,647.0
232.1194158,1,0,1.5,1500.0,2022,640665,543.04
300.4244422,0,1,1.36,1250.0,2490,628377,691.0
7.503105267,1,0,0.6,1600.0,1063,164141591,714.0
2977.469543,1,0,3.0,1500.0,2016,640665,526.04
406.5916215,1,1,1.4,1250.0,282,164141591,646.0
0.6601040106,1,0,0.57,1338.0,1031,164141591,798.0
4.590458753,1,0,1.5,1125.0,2001,640665,606.04
507.3409677,1,1,1.9,1250.0,298,164141591,632.0
5.675464697,1,0,0.76,1495.0,1031,164141591,758.0
6.152569139,1,0,2.5,1500.0,2002,640665,591.04
27.00093598,1,1,1.92,1250.0,296,164141591,645.0
259.8932946,1,0,3.0,2000.0,84,640665,529.0
8.517662919,1,0,3.0,1500.0,2003,640665,652.04
63.69708172,1,0,9.99,1500.0,68,1670798778,622.0
1.234034306,1,0,1.5,1250.0,1996,640665,553.04
703.0915903,1,0,2.5,1500.0,1884,1670798778,562.04
21.85856759,1,1,10.0,1500.0,5007,640405,745.0
54.77476439,1,1,0.2,1111.0,4396,628377,767.0
57.80339104,1,1,0.2,1111.0,4396,628377,765.0
51.71665216,1,1,0.2,1111.0,4396,628377,769.0
8.235294843,1,0,1.0,1250.0,242,628377,654.0
150.8368723,0,1,2.0,1220.0,3498,640665,615.0
7.682370548,1,0,0.8,1373.0,1898,164141591,768.04
8.630290164,1,0,2.0,1500.0,456,1693867550,674.0
57.42129002,0,1,4.0,1500.0,2958,1670798778,592.0
2.694534966,1,0,1.15,1283.0,1892,164141591,761.04
7.875258071,1,0,3.0,1500.0,457,1693867550,670.0
54.73892074,0,1,4.0,1500.0,2958,1670798778,599.0
259.6339083,1,0,1.5,1500.0,2022,640665,560.48
52.42839756,1,0,1.99,1250.0,1146,1693867563,650.0
150.5706185,0,1,3.0,1500.0,2958,1670798778,602.0
6.866812721,1,0,3.0,1500.0,2016,640665,533.48
293.2490689,1,0,2.0,1500.0,472,164141591,650.0
9.747278458,1,0,1.5,1125.0,2001,640665,624.48
22.27959424,1,0,4.0,1500.0,473,164141591,655.0
1.779863184,1,0,2.5,1500.0,2002,640665,603.48
2.207835042,1,0,0.6,1600.0,1063,164141591,716.0
2.972752645,1,0,3.0,1500.0,2003,640665,661.48
9.93571675,1,0,0.57,1338.0,1031,164141591,807.0
28.94102275,1,0,2.5,1500.0,1884,1670798778,578.48
40.30494394,1,0,0.76,1495.0,1031,164141591,767.0
83.12190015,1,0,1.5,1500.0,136,640665,551.0
1.341748614,1,0,2.0,1235.0,746,640665,530.0
3.710789102,1,0,8.0,1500.0,152,640665,569.0
3.856011902,1,0,6.8,1780.0,768,640665,589.0
1.576955622,1,0,1.5,1250.0,774,1670798778,610.0
1.688216081,1,0,3.0,2030.0,1025,1670798778,582.0
4.045827099,1,0,10.0,1500.0,773,1670798778,598.0
8.196381261,1,0,7.99,1086.0,153,1670798778,648.0
1.410664289,1,0,2.5,1355.0,802,1670798778,596.0
154.7522371,1,0,2.0,1500.0,948,1668701718,676.0
2.788265354,1,0,3.0,1500.0,1044,1668701718,766.0
879.0958125,1,0,1.5,1500.0,1872,628377,578.94
6.304317088,1,0,1.12,1240.0,1875,628377,648.94
23.42843839,1,0,0.5,1250.0,1896,164141591,650.94
1162.389761,1,0,1.5,1500.0,1872,628377,582.54
3.754103067,1,0,1.0,1250.0,1897,164141591,636.94
29.26550761,1,0,1.12,1240.0,1875,628377,678.54
7.175116208,1,0,0.8,1373.0,1898,164141591,739.94
288.6945815,1,0,0.5,1250.0,1896,164141591,651.54
3.091205419,1,0,1.15,1283.0,1892,164141591,726.94
426.5229008,1,0,1.0,1250.0,1897,164141591,634.54
23.40491198,1,0,1.5,1500.0,2022,640665,548.94
3.2575229,1,0,0.8,1373.0,1898,164141591,749.54
1.489479107,1,0,3.0,1500.0,2016,640665,518.94
191.0202892,0,1,5.0,1500.0,1055,1668701718,765.0
4.333869472,1,0,1.15,1283.0,1892,164141591,744.54
3.600010579,1,0,1.5,1125.0,2001,640665,592.94
210.4857173,0,1,2.5,1420.0,1055,1668701718,813.0
670.2334836,1,0,1.5,1500.0,2022,640665,535.54
3.61722983,1,0,2.5,1500.0,2002,640665,578.94
2326.992772,1,0,3.0,1500.0,2016,640665,514.54
0.1604770168,1,0,3.0,1500.0,2003,640665,630.94
3.718579154,1,0,1.5,1125.0,2001,640665,597.54
23.72222299,1,0,2.5,1500.0,1884,1670798778,552.94
6.303182854,1,0,2.5,1500.0,2002,640665,580.54
132.1680162,1,0,3.0,1500.0,2003,640665,646.54
208.3700983,1,0,2.5,1500.0,1884,1670798778,552.54
363.3784218,1,0,1.5,1500.0,1872,628377,608.54
191.7301846,1,0,1.12,1240.0,1875,628377,699.54
118.415777,1,0,0.5,1250.0,1896,164141591,666.54
148.7421252,1,0,1.0,1250.0,1897,164141591,656.54
8.361365567,1,0,0.8,1373.0,1898,164141591,771.54
5.022706131,1,0,1.15,1283.0,1892,164141591,760.54
203.2863286,0,1,2.5,1250.0,998,1668701718,792.0
2111.932464,1,0,1.5,1500.0,2022,640665,553.54
101.9116542,0,1,1.5,1414.0,998,1668701718,767.0
3110.516422,1,0,3.0,1500.0,2016,640665,536.54
104.8931179,0,1,1.5,1414.0,998,1668701718,754.0
278.0162799,1,0,1.5,1125.0,2001,640665,613.54
814.080968,1,0,2.5,1500.0,2002,640665,596.54
100.7365557,1,0,3.0,1500.0,2003,640665,660.54
39.63207129,0,1,10.0,1500.0,3335,640665,645.0
53.27196583,1,0,2.5,1500.0,1884,1670798778,573.54
33.7407325,0,1,12.0,1500.0,3335,640665,642.0
30.95129868,0,1,6.0,1500.0,3335,640665,632.0
32.29125042,0,1,8.0,1500.0,3335,640665,641.0
34.91400435,0,1,9.0,1500.0,3335,640665,639.0
32.15711508,0,1,13.0,1500.0,3335,640665,640.0
157.4297665,0,1,3.0,1500.0,2958,1670798778,596.0
506.4377311,0,1,3.0,1126.0,3496,1670798778,671.0
27.4554783,0,1,0.75,1250.0,488,611993,1017.0
26.36297656,0,1,0.75,1250.0,490,611993,1027.0
33.27878212,0,1,0.75,1250.0,487,611993,1017.0
26.4305379,0,1,0.75,1250.0,489,611993,1027.0
28.16256977,0,1,0.75,1250.0,491,611993,1028.0
27.83794237,0,1,1.0,1250.0,486,611993,906.0
15.95469625,0,1,0.53,1158.0,1635,611993,1158.0
16.52256713,0,1,0.53,1158.0,1635,611993,1182.0
45.58389056,1,1,0.45,1250.0,1350,164141591,716.0
39.12959872,0,1,0.63,1065.0,338,611993,1212.0
37.2319485,0,1,0.63,1065.0,338,611993,1308.0
156.7057462,1,1,0.4,1520.0,428,611993,1116.0
57.33674208,1,1,0.4,806.0,428,611993,1187.0
67.20792248,1,1,0.4,831.0,428,611993,1178.0
176.6282576,1,1,0.5,1520.0,428,611993,1045.0
67.35996903,1,1,0.5,806.0,428,611993,1104.0
77.57258754,1,1,0.5,831.0,428,611993,1107.0
1304.952081,1,1,0.48,1448.0,429,611993,1052.0
29.50897019,1,1,0.48,1448.0,429,611993,1116.0
25.52516049,1,1,0.48,850.0,428,611993,1179.0
32.49471254,1,1,0.48,850.0,428,611993,1172.0
29.91500682,1,1,0.48,1448.0,429,611993,1114.0
26.36650531,1,1,0.48,1204.0,429,611993,1110.0
63.23068207,1,1,0.55,1000.0,4446,611993,1038.0
63.19897994,1,1,0.55,1235.0,4439,611993,1019.0
31.07726708,1,1,0.75,1185.0,3220,611993,971.0
63.05856324,1,1,0.5,1250.0,4447,611993,963.0
63.9790726,1,1,0.5,1250.0,3252,611993,940.0
55.14941255,1,1,0.5,1250.0,3274,611993,884.0
60.00890435,1,1,0.55,1250.0,4443,611993,1014.0
58.41200696,1,1,0.55,1000.0,4445,611993,1033.0
60.97914091,1,1,0.5,1250.0,3286,611993,929.0
26.85230823,0,1,1.5,1250.0,232,628377,759.0
62.37545707,1,1,0.55,1000.0,4443,611993,1036.0
32.74091019,0,1,2.0,1250.0,232,628377,765.0
61.21224656,1,1,0.5,1250.0,4441,611993,898.0
56.13218946,1,1,0.55,1250.0,4436,611993,1027.0
62.53137131,1,1,0.5,1250.0,4446,611993,925.0
54.3934152,1,1,0.5,1250.0,2427,611993,1127.0
60.05455511,1,1,0.5,1250.0,4448,611993,1052.0
59.5796807,1,1,0.55,1000.0,4439,611993,1038.0
57.19386712,1,1,0.5,1250.0,4442,611993,919.0
54.15238829,1,1,0.5,1250.0,3238,611993,970.0
63.04937882,1,1,0.5,1250.0,3249,611993,916.0
57.16905258,1,1,0.55,1280.0,4443,611993,1011.0
63.92336204,1,1,0.55,1280.0,4445,611993,1020.0
57.87179816,1,1,0.55,1280.0,4439,611993,1025.0
54.20958578,1,1,0.55,1280.0,4446,611993,1018.0
32.60032872,1,1,0.52,1000.0,4443,611993,1011.0
30.16466619,1,1,0.52,1000.0,4441,611993,1019.0
154.9368205,0,1,5.0,1230.0,1722,640665,643.0
33.21282044,1,1,0.52,1280.0,4443,611993,1015.0
81.16740351,1,1,3.0,1244.0,4879,640665,652.0
31.24128739,1,1,0.52,1280.0,4441,611993,1015.0
45.88827882,1,1,2.5,1300.0,4879,640665,655.0
29.91909186,0,1,0.43,1256.0,5063,628377,758.0
28.73358881,0,1,0.53,1231.0,5063,628377,698.0
42.76573083,1,1,4.0,1390.0,1955,1668701718,766.0
55.21265726,1,1,1.0,1500.0,1853,164141591,712.0
41.64553542,0,1,0.7,1250.0,2579,1332077137,723.0
69.00668941,0,1,0.85,1250.0,2579,1332077137,704.0
100.8349332,1,1,2.0,1174.0,625,1668701718,776.0
48.01065603,0,1,0.95,1250.0,2579,1332077137,696.0
83.51269863,0,1,1.12,1250.0,2579,1332077137,699.0
83.76766445,0,1,1.42,1250.0,2579,1332077137,688.0
82.45652445,0,1,1.9,1250.0,2579,1332077137,669.0
32.9111991,0,1,10.0,1000.0,4589,1671863738,705.0
67.79483842,1,1,3.0,1250.0,2101,640665,607.0
26.18799185,0,1,2.42,1250.0,2579,1332077137,672.0
30.28248334,0,1,10.0,1250.0,4589,1671863738,703.0
21.93520871,1,1,2.0,1180.0,2128,640665,631.0
28.29803119,0,1,2.9,1250.0,2579,1332077137,679.0
56.9564595,0,1,10.0,1500.0,4589,1671863738,701.0
127.5075775,1,1,3.0,1180.0,2128,640665,626.0
23.96179657,0,1,0.85,1500.0,2579,1332077137,714.0
32.32942881,0,1,12.0,1500.0,4589,1671863738,699.0
26.84141044,1,1,4.0,1180.0,2128,640665,614.0
29.46940324,0,1,1.12,1500.0,2579,1332077137,701.0
51.2663189,0,1,12.0,1500.0,4589,1671863738,730.0
104.3013735,1,1,5.0,1180.0,2128,640665,621.0
21.0411991,0,1,1.42,1500.0,2579,1332077137,683.0
55.39266746,0,1,15.0,1500.0,4589,1671863738,741.0
129.1959675,1,1,6.0,1180.0,2128,640665,618.0
44.15932724,0,1,1.9,1500.0,2579,1332077137,675.0
29.11207954,1,1,3.5,1250.0,2101,640665,611.0
45.19459488,0,1,0.7,1000.0,2579,1332077137,724.0
82.40646447,1,1,2.5,1180.0,2128,640665,621.0
41.45196979,0,1,0.65,1000.0,2579,1332077137,744.0
45.28930281,1,1,5.5,1180.0,2128,640665,622.0
40.1790874,0,1,0.85,1000.0,2579,1332077137,711.0
48.70338021,1,1,2.0,1250.0,1914,640665,611.0
47.81437662,0,1,0.95,1000.0,2579,1332077137,707.0
29.83252519,1,1,4.0,1250.0,1913,640665,607.0
41.33774241,0,1,1.12,1000.0,2579,1332077137,699.0
28.67772384,1,1,3.0,1250.0,1913,640665,610.0
65.72410951,0,1,1.42,1000.0,2579,1332077137,685.0
26.34683584,1,1,5.0,1250.0,1913,640665,602.0
49.07094569,0,1,1.9,1000.0,2579,1332077137,672.0
26.98146785,0,1,3.0,1250.0,2138,640665,646.0
28.13494499,0,1,0.65,1250.0,2579,1332077137,738.0
81.22791397,0,1,2.5,1250.0,2138,640665,645.0
104.1858742,1,1,0.38,1208.0,232,628377,619.26
47.23168066,0,1,3.5,1250.0,2138,640665,636.0
109.2819039,1,1,0.75,1139.0,232,628377,552.26
45.76029976,0,1,4.5,1250.0,2138,640665,636.0
101.540049,1,1,0.75,1358.0,232,628377,556.26
29.53527529,0,1,5.5,1250.0,2138,640665,639.0
100.8201215,1,1,0.6,1127.0,195,628377,564.26
21.20070554,1,1,2.0,1250.0,1920,640665,640.0
106.5302575,1,1,0.6,1235.0,195,628377,564.26
47.50837609,1,1,3.0,1250.0,1920,640665,639.0
103.4881216,1,1,0.6,1251.0,195,628377,568.26
49.72884467,1,1,5.0,1250.0,1920,640665,630.0
108.4046489,1,1,0.6,1277.0,195,628377,563.26
44.26463552,1,1,2.5,1250.0,1920,640665,636.0
108.7070721,1,1,0.6,1277.0,195,628377,569.26
100.2187218,0,1,1.8,1250.0,2138,640665,652.0
28.93756524,1,1,0.6,1281.0,195,628377,570.26
108.7582968,1,1,1.11,1217.0,833,628377,549.26
33.25603442,0,1,0.43,1266.0,5063,628377,765.0
105.8977093,1,1,1.11,1220.0,833,628377,556.26
483.1015362,0,1,5.0,1555.0,3334,1670798778,657.0
107.1707618,1,1,1.11,1226.0,833,628377,558.26
24.28157395,1,1,2.5,1500.0,1550,1668701718,786.0
100.8506137,1,1,1.11,1233.0,833,628377,548.26
50.90402585,1,1,1.11,1257.0,833,628377,550.26
103.2838004,1,1,1.11,1395.0,833,628377,554.26
106.2794139,1,1,1.11,1517.0,833,628377,549.26
28.96577256,1,1,0.6,1196.0,195,628377,569.26
59.70184559,1,1,3.5,1316.0,4749,164141591,735.0
29.12181592,1,1,1.11,1114.0,833,628377,555.26
53.44899584,1,1,3.5,1380.0,4749,164141591,731.0
30.41630405,1,1,1.11,1376.0,833,628377,548.26
31.69474078,1,1,1.25,1396.0,780,628377,542.26
109.5088882,1,1,1.11,1520.0,833,628377,557.26
301.615974,1,1,0.68,1048.0,707,164141591,652.0
106.7377283,1,1,1.11,1526.0,833,628377,547.26
478.673103,0,1,5.0,1333.0,3575,1670798778,662.0
102.6576398,1,1,1.11,1532.0,833,628377,550.26
356.3853693,0,1,3.0,1435.0,4618,640665,591.0
108.2603234,1,1,1.11,1544.0,833,628377,551.26
31.15852746,1,1,0.75,1400.0,232,628377,557.26
49.64922264,1,1,1.25,1232.0,833,628377,549.26
301.9256203,1,1,0.35,1260.0,3615,164141591,808.0
25.64133216,1,1,0.6,1241.0,195,628377,573.26
113.7088797,0,1,2.0,1516.0,138,1670798778,619.0
53.49174558,1,1,0.75,1364.0,232,628377,555.26
111.0761585,0,1,2.0,1516.0,138,1670798778,656.0
34.83582258,1,1,0.6,1135.0,195,628377,574.26
114.7014576,0,1,3.0,1500.0,138,1670798778,648.0
34.26928636,1,1,0.6,1255.0,195,628377,568.26
112.5475113,0,1,3.5,1500.0,138,1670798778,649.0
24.4646984,1,1,1.04,1214.0,1478,628377,575.26
119.9897602,0,1,4.0,1500.0,138,1670798778,651.0
30.18684833,1,1,0.75,1408.0,232,628377,551.26
117.151944,0,1,3.0,1500.0,138,1670798778,781.0
100.7837539,1,1,0.38,1508.0,232,628377,636.26
112.4462292,0,1,2.5,1250.0,138,1670798778,613.0
25.95186364,1,1,0.6,1202.0,195,628377,564.26
115.987389,0,1,3.0,1516.0,138,1670798778,610.0
114.8254585,0,1,4.0,1516.0,138,1670798778,612.0
113.2830201,0,1,5.0,1516.0,138,1670798778,609.0
116.0504401,0,1,6.0,1516.0,138,1670798778,604.0
119.4561736,0,1,8.0,1516.0,138,1670798778,631.0
119.4849101,0,1,5.0,1500.0,138,1670798778,643.0
110.0449233,0,1,6.0,1500.0,138,1670798778,653.0
52.4691886,0,1,0.6,1136.0,782,628377,657.0
115.3267514,0,1,8.0,1500.0,138,1670798778,671.0
113.9594067,0,1,4.0,1500.0,138,1670798778,782.0
102.9395489,0,1,0.6,1190.0,782,628377,659.0
113.0604949,0,1,3.5,1516.0,138,1670798778,615.0
110.6173983,0,1,10.0,1500.0,138,1670798778,673.0
25.13143852,0,1,1.2,947.0,782,628377,653.0
119.6795547,0,1,4.0,1500.0,138,1670798778,681.0
111.444353,0,1,6.0,1500.0,138,1670798778,679.0
56.26531179,0,1,0.8,967.0,782,628377,660.0
119.4666223,0,1,5.0,1500.0,138,1670798778,679.0
104.7352265,0,1,0.7,1600.0,4351,628377,675.0
57.7186957,0,1,0.8,967.0,783,628377,662.0
225.0955057,0,1,4.0,1250.0,3576,1670798778,619.0
53.95090152,0,1,0.6,1137.0,782,628377,657.0
134.2138121,1,1,4.5,1360.0,4822,1668701718,852.0
579.9447492,1,1,3.0,1380.0,4822,1668701718,875.0
116.4834547,1,1,1.8,1230.0,3539,164141591,797.0
120.9617799,1,1,2.0,1230.0,3539,164141591,789.0
203.8464434,1,1,2.0,1230.0,3539,164141591,803.0
620.1245367,1,1,1.8,1230.0,3539,164141591,839.0
54.46695616,0,1,2.0,1140.0,5063,1670798778,693.0
58.52537355,0,1,3.0,1230.0,5063,1670798778,684.0
105.7151772,0,1,2.0,1262.0,5063,1670798778,703.0
106.9411284,0,1,2.2,1322.0,5063,1670798778,709.0
109.501852,0,1,2.5,1382.0,5063,1670798778,697.0
178.4166067,0,1,2.5,1052.0,5063,1670798778,694.0
204.1589659,0,1,2.5,1250.0,5063,1670798778,685.0
156.6835445,0,1,3.2,1122.0,5063,1670798778,786.0
104.1192883,0,1,0.35,1250.0,3296,611993,937.0
101.9793316,0,1,0.37,1250.0,3296,611993,913.0
51.9681323,1,1,0.6,1250.0,3300,611993,872.0
1306.884755,1,1,0.48,1448.0,429,611993,1115.0
108.0412458,1,1,0.48,1448.0,429,611993,1110.0
321.3804696,1,1,0.5,1520.0,428,611993,1033.0
181.754416,1,1,0.5,806.0,428,611993,1097.0
240.693197,1,1,0.5,839.0,428,611993,1077.0
101.8411447,1,0,1.5,1250.0,234,628377,585.0
143.1191505,1,0,2.0,1000.0,526,164141591,625.0
307.9069274,0,1,1.2,1500.0,1976,1668701718,809.0
673.3089586,1,0,6.0,1500.0,91,640665,524.0
302.6741113,0,1,1.5,1500.0,1976,1668701718,790.0
112.6739623,1,0,8.0,1500.0,861,1670798778,554.0
204.7110883,0,1,2.5,1250.0,1966,1668701718,796.0
4.555201701,1,0,3.0,1600.0,875,1670798778,577.0
237.0248341,1,1,5.0,1500.0,1821,1671863738,710.0
131.2781787,1,1,5.2,1615.0,354,640665,538.0
30.85951441,0,1,4.0,1310.0,2454,628377,654.0
507.6553862,0,1,0.94,1120.0,884,628377,695.0
128.4656743,0,1,0.96,1235.0,1567,164141591,772.0
50.85086911,0,1,0.5,1000.0,2051,611993,875.0
29.44615412,0,1,1.0,1000.0,2051,611993,801.0
103.2172328,0,1,1.5,1250.0,1254,628377,706.0
151.152662,0,1,2.0,2000.0,5063,628377,728.0
8.586606338,0,1,1.5,1250.0,619,1670798778,697.0
48.06846455,0,1,1.5,2000.0,5063,628377,711.0
52.31570671,1,1,1.8,1510.0,1973,1668701718,773.0
28.476369,1,1,1.8,1405.0,1973,1668701718,766.0
34.3563568,0,1,3.0,1250.0,493,164141591,697.0
51.63449647,0,1,3.85,1393.0,3460,640665,600.4
50.06374651,0,1,2.9,1165.0,3460,640665,603.4
55.47433896,0,1,3.85,1393.0,4729,164141591,729.0
55.8456021,0,1,2.9,1165.0,4729,164141591,708.4
50.22204472,0,1,3.0,1290.0,4752,1668701718,824.0
58.04466233,0,1,0.7,1015.0,1247,628377,678.0
59.44480778,0,1,2.5,1420.0,4752,1668701718,793.0
31.20546598,0,1,0.7,1065.0,1247,628377,682.0
56.17305009,0,1,2.5,1420.0,4752,1668701718,818.0
59.56914413,0,1,0.7,1115.0,1247,628377,669.0
56.60439018,0,1,5.0,1500.0,4752,1668701718,800.0
57.00593372,0,1,0.7,1215.0,1247,628377,665.0
58.72620991,0,1,5.0,1500.0,4752,1668701718,785.0
50.99578179,0,1,0.7,1500.0,1247,628377,665.0
181.1205453,0,1,0.7,1850.0,3045,164141591,761.0
20.66637208,0,1,2.95,605.0,3606,640405,820.0
32.70701252,0,1,0.9,1850.0,3045,164141591,737.0
31.01977318,1,1,2.0,1250.0,2670,1668701718,684.0
59.63240959,0,1,3.36,705.0,3607,640405,783.0
32.41359255,0,1,1.1,1850.0,3045,164141591,734.0
27.70284967,0,1,0.58,1250.0,3350,611993,1025.0
46.34866698,0,1,7.0,1780.0,1190,640405,777.0
31.76105353,0,1,7.0,1990.0,1191,640405,787.0
47.55260198,0,1,7.0,1585.0,1189,640405,777.0
146.5745319,0,1,0.8,1190.0,2751,628377,783.0
108.4036988,1,1,1.2,1040.0,544,628377,824.0
79.4613199,0,1,4.9,1550.0,4303,640665,657.0
29.32462756,0,1,1.2,1270.0,2866,1668701698,895.0
64.59494309,1,1,1.2,1220.0,4753,1668701718,865.0
40.85561004,1,1,1.5,1220.0,4753,1668701718,845.0
26.67520397,0,1,2.0,1500.0,799,164141591,774.0
32.95721764,0,1,2.0,1732.0,1337,1693867550,667.0
34.10053117,1,1,0.9,1200.0,34,611993,979.0
500.349136,1,1,4.0,985.0,4873,640665,642.0
253.2018432,1,1,4.0,1030.0,4800,640665,607.0
50.72136981,0,1,0.35,1250.0,591,164141591,941.0
257.5033409,1,1,3.0,1015.0,1943,640665,630.0
55.7875885,1,1,0.62,1040.0,1621,611993,966.0
104.9207736,0,1,0.8,1108.0,417,611993,695.0
102.630267,0,1,0.8,1246.0,417,611993,693.0
100.022102,1,1,2.0,1500.0,495,1668701718,764.0
103.7716446,0,1,1.5,1370.0,4752,1668701718,841.0
105.8903122,0,1,1.5,1370.0,4752,1668701718,882.0
109.7029269,1,1,0.5,1250.0,5051,611993,881.0
106.2361847,0,1,2.0,1500.0,4752,1668701718,828.0
101.6553386,0,1,2.0,1500.0,4752,1668701718,851.0
207.002288,1,1,0.8,1500.0,785,611993,906.0
153.2888203,1,1,1.5,1500.0,785,611993,814.0
19.65466112,1,1,2.31,906.0,2130,1670798778,603.0
26.87144771,0,1,0.7,1850.0,2614,164141591,747.0
51.79786567,0,1,0.9,1850.0,2614,164141591,732.0
30.62562508,1,0,0.9,905.0,234,628377,587.0
24.49648379,1,0,1.5,1503.0,1174,628377,697.0
46.68518465,1,0,3.0,1500.0,670,164141591,590.0
3.639957804,1,0,3.0,1500.0,1150,164141591,650.0
92.70839348,1,0,0.65,1250.0,897,164141591,646.0
123.1758688,1,0,0.95,1250.0,897,164141591,626.0
5.60750286,1,0,1.5,1500.0,82,640665,539.0
2.146456668,1,0,2.75,1380.0,66,640665,595.0
7.784175964,1,0,6.0,1265.0,912,640665,608.0
9.459446717,1,0,3.0,1500.0,865,640665,541.0
2.607485397,1,0,3.0,1250.0,870,1670798778,564.0
3.94036578,1,0,3.0,1600.0,875,1670798778,568.0
103.7654265,0,1,0.45,1250.0,133,611993,1199.0
18.3852784,1,1,3.03,1170.0,1940,640665,562.0
20.17370165,1,1,2.0,1500.0,1943,640665,590.0
50.95929004,0,1,2.0,1250.0,985,164141591,700.0
55.63230771,1,1,0.43,1248.0,2428,611993,928.0
409.0945009,0,1,0.43,1248.0,2440,611993,908.0
76.97654234,1,1,0.43,1105.0,2429,611993,948.0
59.80143256,0,1,0.32,1068.0,1645,611993,890.0
504.1973263,1,1,0.32,1068.0,1662,611993,869.0
83.53289673,1,1,0.32,1158.0,1662,611993,861.0
25.61552572,0,1,0.32,1158.0,1645,611993,902.0
156.9166066,1,1,0.43,1068.0,1662,611993,830.0
30.00268145,0,1,0.43,1068.0,1645,611993,866.0
151.7669635,1,1,0.43,1080.0,1662,611993,829.0
54.72484384,0,1,0.43,1158.0,1654,611993,940.0
50.42079016,0,1,0.43,1158.0,1645,611993,838.0
207.6853827,1,1,0.43,1158.0,1662,611993,814.0
84.71758965,1,1,0.43,1248.0,1662,611993,837.0
28.56095098,0,1,0.43,1248.0,1654,611993,960.0
28.89745117,0,1,0.43,1248.0,1662,611993,976.0
401.1344794,1,1,2.0,1300.0,4569,640665,568.0
27.15401302,1,1,2.0,1300.0,2533,640665,600.0
124.356395,1,1,2.3,1330.0,4861,640665,631.0
42.95895539,1,1,4.0,1310.0,1716,640665,589.0
23.87567751,1,1,4.0,1285.0,1716,640665,589.0
48.18505822,1,1,4.0,1250.0,1716,640665,592.0
25.54997215,1,1,2.6,1310.0,1716,640665,591.0
28.69970922,1,1,2.2,1300.0,4861,640665,625.0
120.7612068,1,1,4.0,1140.0,1719,640665,620.0
26.62644753,1,1,5.0,1240.0,1722,640665,642.0
